Order Date,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Profit
9/3/2016,Craig Yedwab,Corporate,Monroe,Louisiana,71203,South,Office Supplies,Binders,87.28,8,41.0216
5/13/2014,Aaron Hawkins,Corporate,Los Angeles,California,90004,West,Furniture,Chairs,279.456,6,20.9592
5/13/2014,Aaron Hawkins,Corporate,Los Angeles,California,90004,West,Office Supplies,Paper,8,2,3.84
9/29/2016,Andy Reiter,Consumer,San Francisco,California,94109,West,Office Supplies,Binders,27.24,5,9.534
8/5/2014,Sonia Sunley,Consumer,San Francisco,California,94122,West,Technology,Accessories,16.36,1,1.636
8/5/2014,Sonia Sunley,Consumer,San Francisco,California,94122,West,Office Supplies,Storage,15.78,2,0.6312
8/5/2014,Sonia Sunley,Consumer,San Francisco,California,94122,West,Office Supplies,Art,45.98,2,12.8744
4/14/2017,Dorothy Wardle,Corporate,Fayetteville,North Carolina,28314,South,Furniture,Bookcases,198.272,8,-32.2192
6/9/2017,Noah Childs,Corporate,Dallas,Texas,75217,Central,Office Supplies,Storage,720.76,5,54.057
12/29/2016,Carlos Daly,Consumer,Wichita,Kansas,67212,Central,Furniture,Furnishings,70.56,6,23.9904
12/29/2016,Carlos Daly,Consumer,Wichita,Kansas,67212,Central,Office Supplies,Appliances,81.96,2,22.9488
1/18/2014,David Wiener,Corporate,Springfield,Oregon,97477,West,Office Supplies,Appliances,64.864,4,6.4864
11/20/2016,Erica Hackney,Consumer,Houston,Texas,77041,Central,Technology,Phones,151.192,1,13.2293
6/10/2017,Bill Donatelli,Consumer,Seattle,Washington,98103,West,Technology,Phones,88.776,3,7.7679
6/10/2017,Bill Donatelli,Consumer,Seattle,Washington,98103,West,Office Supplies,Labels,11.56,4,5.4332
6/10/2017,Bill Donatelli,Consumer,Seattle,Washington,98103,West,Office Supplies,Storage,15.58,1,3.895
9/10/2017,Ken Heidel,Corporate,Akron,Ohio,44312,East,Office Supplies,Paper,85.056,3,28.7064
4/8/2017,Nicole Hansen,Corporate,Oak Park,Michigan,48237,Central,Furniture,Furnishings,273.96,2,71.2296
4/8/2017,Nicole Hansen,Corporate,Oak Park,Michigan,48237,Central,Furniture,Furnishings,306.9,3,79.794
10/24/2015,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,Office Supplies,Paper,15.552,3,5.4432
10/24/2015,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,Furniture,Tables,347.361,7,-69.4722
10/24/2015,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,Office Supplies,Paper,10.368,2,3.6288
5/27/2017,Roy Phan,Corporate,Seattle,Washington,98103,West,Technology,Accessories,98.16,6,9.816
5/27/2017,Roy Phan,Corporate,Seattle,Washington,98103,West,Office Supplies,Art,31.44,3,7.86
12/5/2014,Nona Balk,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,348.488,7,117.6147
12/5/2014,Nona Balk,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,172.736,4,-30.2288
8/14/2016,Jill Matthias,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,15.54,3,7.6146
8/14/2016,Jill Matthias,Consumer,Los Angeles,California,90045,West,Technology,Machines,105.552,6,35.6238
9/5/2016,Don Miller,Corporate,Houston,Texas,77070,Central,Office Supplies,Paper,25.92,5,9.072
9/5/2016,Don Miller,Corporate,Houston,Texas,77070,Central,Office Supplies,Fasteners,15.808,8,5.3352
9/5/2016,Don Miller,Corporate,Houston,Texas,77070,Central,Office Supplies,Paper,10.368,2,3.7584
6/26/2017,Chris Cortes,Consumer,Philadelphia,Pennsylvania,19143,East,Technology,Phones,358.2,3,41.79
6/26/2017,Chris Cortes,Consumer,Philadelphia,Pennsylvania,19143,East,Technology,Phones,545.916,14,72.7888
3/12/2017,Guy Armstrong,Consumer,Rogers,Arkansas,72756,South,Office Supplies,Binders,40.41,9,18.5886
2/18/2017,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,Technology,Phones,167.976,3,10.4985
2/18/2017,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,Technology,Accessories,109.53,3,47.0979
2/18/2017,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,Office Supplies,Labels,9.82,2,4.8118
11/10/2017,Nick Crebassa,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,26.352,3,9.5526
11/19/2014,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,Office Supplies,Labels,22.5,6,10.8
11/19/2014,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,Office Supplies,Labels,9.96,2,4.5816
11/19/2014,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,Office Supplies,Binders,213.08,7,102.2784
11/19/2014,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,Furniture,Bookcases,1025.88,6,235.9524
11/18/2014,John Grady,Corporate,Provo,Utah,84604,West,Office Supplies,Paper,21.98,7,9.891
9/24/2016,Edward Becker,Corporate,San Francisco,California,94110,West,Furniture,Furnishings,63.2,5,23.384
11/20/2016,Matt Connell,Corporate,Los Angeles,California,90004,West,Office Supplies,Appliances,39,12,11.31
9/27/2016,Brian Moss,Corporate,Lancaster,Ohio,43130,East,Office Supplies,Binders,2.907,3,-2.0349
4/9/2016,Herbert Flentye,Consumer,Los Angeles,California,90004,West,Furniture,Bookcases,556.665,5,6.549
9/21/2017,Muhammed Lee,Consumer,Seattle,Washington,98103,West,Technology,Accessories,71.98,2,15.1158
9/21/2017,Muhammed Lee,Consumer,Seattle,Washington,98103,West,Technology,Accessories,79.98,2,26.3934
8/24/2017,Alan Haines,Corporate,New York City,New York,10024,East,Office Supplies,Binders,24.672,4,7.71
8/24/2017,Alan Haines,Corporate,New York City,New York,10024,East,Office Supplies,Binders,3.744,1,1.3104
2/22/2016,Tracy Zic,Consumer,Los Angeles,California,90045,West,Technology,Phones,445.96,5,55.745
2/22/2016,Tracy Zic,Consumer,Los Angeles,California,90045,West,Technology,Accessories,36.24,1,15.2208
2/22/2016,Tracy Zic,Consumer,Los Angeles,California,90045,West,Office Supplies,Fasteners,10.65,3,5.0055
12/8/2017,Denise Monton,Corporate,San Francisco,California,94109,West,Office Supplies,Paper,87.92,4,40.4432
12/8/2017,Denise Monton,Corporate,San Francisco,California,94109,West,Office Supplies,Binders,22.424,1,8.409
12/8/2017,Denise Monton,Corporate,San Francisco,California,94109,West,Office Supplies,Binders,90.48,3,33.93
12/8/2017,Denise Monton,Corporate,San Francisco,California,94109,West,Office Supplies,Storage,42.76,1,11.1176
9/18/2017,Tony Sayre,Consumer,Clovis,New Mexico,88101,West,Office Supplies,Binders,10.08,7,3.528
9/18/2017,Tony Sayre,Consumer,Clovis,New Mexico,88101,West,Technology,Accessories,101.34,3,8.1072
9/11/2016,Trudy Brown,Consumer,Wichita,Kansas,67212,Central,Technology,Phones,224.75,5,62.93
9/23/2017,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Appliances,73.176,6,-197.5752
9/23/2017,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Paper,20.736,4,7.2576
9/23/2017,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,Technology,Phones,39.984,2,-8.9964
10/6/2014,Alice McCarthy,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Binders,15.36,2,7.68
10/23/2015,Joe Elijah,Consumer,Houston,Texas,77041,Central,Office Supplies,Paper,36.288,7,12.7008
10/23/2015,Joe Elijah,Consumer,Houston,Texas,77041,Central,Technology,Phones,150.384,2,15.0384
3/31/2016,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,19134,East,Technology,Phones,280.782,3,-60.8361
3/31/2016,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,31.984,2,1.1994
12/29/2016,Phillip Flathmann,Consumer,Los Angeles,California,90045,West,Office Supplies,Binders,11.232,3,3.9312
11/3/2017,Patrick Jones,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,26.4,5,11.88
1/20/2017,Jeremy Farry,Consumer,Waterbury,Connecticut,6708,East,Office Supplies,Art,3.52,2,1.0208
12/3/2016,Neoma Murray,Consumer,Los Angeles,California,90045,West,Technology,Accessories,1649.95,5,659.98
12/3/2016,Neoma Murray,Consumer,Los Angeles,California,90045,West,Furniture,Furnishings,111.9,6,51.474
6/14/2016,Marc Harrigan,Home Office,Los Angeles,California,90036,West,Furniture,Bookcases,599.165,5,35.245
9/2/2016,Sam Zeldin,Home Office,San Francisco,California,94122,West,Office Supplies,Storage,46.53,3,12.0978
9/5/2014,Patrick Ryan,Consumer,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,31.984,2,1.999
10/21/2017,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,Office Supplies,Appliances,161.568,2,16.1568
10/21/2017,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,Office Supplies,Paper,4.064,1,1.3716
10/21/2017,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,Office Supplies,Binders,6.216,4,-4.9728
4/25/2017,Larry Hughes,Consumer,Chandler,Arizona,85224,West,Office Supplies,Art,8.896,4,0.6672
10/19/2015,Robert Marley,Home Office,Los Angeles,California,90008,West,Office Supplies,Appliances,1640.7,5,459.396
10/19/2015,Robert Marley,Home Office,Los Angeles,California,90008,West,Technology,Accessories,270,3,97.2
7/5/2014,Don Miller,Corporate,Palm Coast,Florida,32137,South,Furniture,Furnishings,19.52,2,5.368
7/5/2014,Don Miller,Corporate,Palm Coast,Florida,32137,South,Office Supplies,Binders,9.81,5,-6.867
7/5/2014,Don Miller,Corporate,Palm Coast,Florida,32137,South,Furniture,Furnishings,213.216,3,15.9912
4/4/2016,Evan Henry,Consumer,New York City,New York,10035,East,Office Supplies,Binders,588.784,2,183.995
11/13/2017,Toby Carlisle,Consumer,Jupiter,Florida,33458,South,Office Supplies,Art,2.064,1,0.1548
9/9/2017,Arianne Irving,Consumer,Glendale,Arizona,85301,West,Office Supplies,Paper,6.368,2,2.388
4/17/2015,Jessica Myrick,Consumer,New York City,New York,10035,East,Technology,Accessories,99.6,1,36.852
4/17/2015,Jessica Myrick,Consumer,New York City,New York,10035,East,Office Supplies,Binders,62.296,13,21.0249
4/17/2015,Jessica Myrick,Consumer,New York City,New York,10035,East,Office Supplies,Art,10.71,3,2.7846
7/25/2016,Bill Eplett,Home Office,Houston,Texas,77041,Central,Office Supplies,Envelopes,20.936,1,7.0659
8/26/2016,Dan Reichenbach,Corporate,New York City,New York,10035,East,Technology,Phones,33,6,8.25
8/26/2016,Dan Reichenbach,Corporate,New York City,New York,10035,East,Technology,Accessories,249.95,5,87.4825
9/12/2014,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,Office Supplies,Supplies,357.93,3,7.1586
9/12/2014,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,Technology,Accessories,57.4,5,10.906
9/12/2014,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,Office Supplies,Binders,331.96,2,149.382
9/12/2014,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,Furniture,Furnishings,40.56,2,12.9792
7/22/2016,Kristina Nunn,Home Office,Sparks,Nevada,89431,West,Office Supplies,Supplies,86.2,5,24.998
5/19/2017,Patrick Jones,Corporate,Rockford,Illinois,61107,Central,Office Supplies,Paper,38.016,6,13.7808
4/28/2017,Matt Connell,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,8.384,1,0.7336
4/28/2017,Matt Connell,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,6.848,2,0.7704
12/29/2017,Bruce Stewart,Consumer,Edmonds,Washington,98026,West,Office Supplies,Fasteners,19.6,5,9.604
12/29/2017,Bruce Stewart,Consumer,Edmonds,Washington,98026,West,Furniture,Furnishings,68.46,2,20.538
9/4/2017,Pete Kriz,Consumer,San Francisco,California,94122,West,Office Supplies,Binders,13.344,6,4.3368
9/4/2017,Pete Kriz,Consumer,San Francisco,California,94122,West,Furniture,Tables,1478.272,8,92.392
3/21/2014,Thomas Seio,Corporate,Asheville,North Carolina,28806,South,Office Supplies,Storage,16.272,1,-3.8646
9/28/2017,Bruce Degenhardt,Consumer,Los Angeles,California,90032,West,Furniture,Furnishings,9.24,3,4.4352
1/19/2014,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,Office Supplies,Binders,32.34,10,-23.716
1/19/2014,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,Office Supplies,Paper,56.064,4,19.6224
1/19/2014,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,Office Supplies,Envelopes,108.72,5,36.693
1/19/2014,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,Furniture,Bookcases,181.47,5,-320.597
2/14/2014,Shui Tom,Consumer,Houston,Texas,77095,Central,Office Supplies,Paper,16.176,3,6.066
6/9/2016,Dean Braden,Consumer,San Francisco,California,94109,West,Furniture,Chairs,122.352,3,13.7646
9/26/2014,Karen Ferguson,Home Office,San Diego,California,92105,West,Furniture,Chairs,585.552,3,73.194
9/26/2014,Karen Ferguson,Home Office,San Diego,California,92105,West,Office Supplies,Paper,19.44,3,9.3312
5/30/2016,Justin MacKendrick,Consumer,Hamilton,Ohio,45011,East,Office Supplies,Appliances,123.92,5,9.294
12/19/2017,Tony Sayre,Consumer,Parker,Colorado,80134,West,Furniture,Furnishings,13.36,5,4.008
12/19/2017,Tony Sayre,Consumer,Parker,Colorado,80134,West,Office Supplies,Storage,78.256,2,-17.6076
12/19/2017,Tony Sayre,Consumer,Parker,Colorado,80134,West,Furniture,Bookcases,102.018,7,-183.6324
12/26/2017,Yoseph Carroll,Corporate,Fremont,Nebraska,68025,Central,Office Supplies,Storage,750.68,2,37.534
6/15/2017,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,Office Supplies,Labels,44.4,3,22.2
6/15/2017,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,Office Supplies,Storage,84.55,5,22.8285
6/15/2017,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,Office Supplies,Paper,17.94,3,8.7906
11/20/2016,Shirley Jackson,Consumer,Newark,Delaware,19711,East,Office Supplies,Binders,128.4,3,62.916
3/31/2014,Karen Bern,Corporate,Miami,Florida,33180,South,Office Supplies,Binders,1.869,1,-1.3083
10/8/2017,Chris Selesnick,Corporate,San Diego,California,92105,West,Technology,Phones,103.192,1,11.6091
10/8/2017,Chris Selesnick,Corporate,San Diego,California,92105,West,Technology,Accessories,36,2,6.48
10/8/2017,Chris Selesnick,Corporate,San Diego,California,92105,West,Technology,Accessories,239.96,4,115.1808
10/8/2017,Chris Selesnick,Corporate,San Diego,California,92105,West,Office Supplies,Storage,40.68,2,0.4068
1/30/2017,Emily Burns,Consumer,Miami,Florida,33142,South,Furniture,Chairs,419.136,4,-68.1096
12/12/2014,Philip Brown,Consumer,Miami,Florida,33178,South,Office Supplies,Envelopes,23.472,3,7.6284
10/24/2015,Michelle Tran,Home Office,San Antonio,Texas,78207,Central,Office Supplies,Binders,3.592,4,-6.286
4/1/2017,Barry Französisch,Corporate,Jacksonville,Florida,32216,South,Technology,Phones,23.976,3,-5.6943
4/1/2017,Barry Französisch,Corporate,Jacksonville,Florida,32216,South,Office Supplies,Labels,6.264,3,2.0358
4/1/2017,Barry Französisch,Corporate,Jacksonville,Florida,32216,South,Office Supplies,Appliances,20.808,3,1.8207
4/1/2017,Barry Französisch,Corporate,Jacksonville,Florida,32216,South,Furniture,Chairs,218.352,3,-19.1058
1/26/2017,Claire Gute,Consumer,Houston,Texas,77070,Central,Office Supplies,Storage,18.16,2,1.816
11/28/2014,Duane Huffman,Home Office,San Francisco,California,94122,West,Office Supplies,Supplies,7.36,2,0.1472
11/28/2014,Duane Huffman,Home Office,San Francisco,California,94122,West,Office Supplies,Labels,41.4,4,19.872
11/28/2014,Duane Huffman,Home Office,San Francisco,California,94122,West,Furniture,Bookcases,411.332,4,-4.8392
9/4/2015,Shaun Chance,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,7.656,4,-6.1248
6/12/2017,Hunter Glantz,Consumer,Marion,Ohio,43302,East,Technology,Accessories,63.92,2,19.176
7/15/2017,Michelle Moray,Consumer,New York City,New York,10024,East,Office Supplies,Art,6.56,2,1.9024
7/15/2017,Michelle Moray,Consumer,New York City,New York,10024,East,Office Supplies,Labels,7.83,3,3.6018
7/15/2017,Michelle Moray,Consumer,New York City,New York,10024,East,Technology,Accessories,41.9,2,8.799
7/15/2017,Michelle Moray,Consumer,New York City,New York,10024,East,Furniture,Chairs,664.146,6,88.5528
7/15/2017,Michelle Moray,Consumer,New York City,New York,10024,East,Office Supplies,Paper,8.96,2,4.3904
11/2/2017,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,3.312,1,0.6624
11/2/2017,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,20.136,3,1.2585
11/2/2017,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,8.856,3,2.8782
11/2/2017,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,19140,East,Technology,Phones,859.2,4,-186.16
10/8/2016,Joel Eaton,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,61.96,2,27.882
4/8/2016,Patrick Gardner,Consumer,Smyrna,Georgia,30080,South,Office Supplies,Envelopes,17.92,4,8.6016
10/8/2015,Maria Bertelson,Consumer,San Francisco,California,94122,West,Furniture,Furnishings,145.9,5,62.737
5/15/2017,Joy Daniels,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Paper,56.704,2,19.1376
5/15/2017,Joy Daniels,Consumer,Chicago,Illinois,60653,Central,Technology,Phones,11.12,2,3.475
2/24/2014,Jennifer Halladay,Consumer,Medford,Oregon,97504,West,Office Supplies,Paper,32.896,4,11.1024
2/24/2014,Jennifer Halladay,Consumer,Medford,Oregon,97504,West,Office Supplies,Paper,22.776,3,7.6869
5/30/2015,Edward Nazzal,Consumer,New York City,New York,10009,East,Technology,Phones,239.97,3,2.3997
5/30/2015,Edward Nazzal,Consumer,New York City,New York,10009,East,Office Supplies,Appliances,160.32,2,44.8896
5/30/2015,Edward Nazzal,Consumer,New York City,New York,10009,East,Technology,Phones,128.85,3,3.8655
11/18/2016,Karen Carlisle,Corporate,Huntsville,Alabama,35810,South,Technology,Accessories,1319.96,4,527.984
12/4/2017,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,239.96,10,-10.284
12/4/2017,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,54.768,2,6.846
12/4/2017,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,13.392,3,3.1806
12/4/2017,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,23.92,5,8.671
12/4/2017,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,255.968,4,-28.7964
6/5/2016,Chloris Kastensmidt,Consumer,Santa Clara,California,95051,West,Office Supplies,Binders,21.552,6,7.0044
6/5/2016,Chloris Kastensmidt,Consumer,Santa Clara,California,95051,West,Office Supplies,Appliances,58.24,4,15.7248
12/10/2016,Sanjit Jacobs,Home Office,Long Beach,California,90805,West,Office Supplies,Paper,80.28,12,36.9288
4/30/2017,Erin Ashbrook,Corporate,Los Angeles,California,90008,West,Office Supplies,Art,9.78,2,4.0098
4/24/2017,Michael Granlund,Home Office,Santa Barbara,California,93101,West,Office Supplies,Fasteners,1.81,1,0.6516
5/8/2015,Alejandro Ballentine,Home Office,New York City,New York,10009,East,Office Supplies,Paper,37.94,2,18.2112
3/31/2015,Scott Cohen,Corporate,Jacksonville,Florida,32216,South,Technology,Phones,79.96,5,27.986
8/6/2017,Todd Boyes,Corporate,Cedar Hill,Texas,75104,Central,Office Supplies,Paper,115.296,3,40.3536
12/2/2017,Juliana Krohn,Consumer,Omaha,Nebraska,68104,Central,Technology,Phones,2479.96,4,743.988
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Technology,Accessories,179.94,6,75.5748
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Technology,Accessories,26.85,3,5.1015
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Technology,Accessories,323.37,3,129.348
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,59.94,3,28.1718
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Binders,64.14,3,30.7872
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Binders,11.67,3,5.6016
6/6/2016,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,12.96,2,6.2208
