Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
20-05-2019,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,25.92,4,8.2944
20-05-2019,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Storage,704.76,4,162.0948
20-05-2019,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Fasteners,7.41,3,3.4827
20-05-2019,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,21.5,10,7.095
11-09-2019,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,10.528,4,3.29
11-09-2019,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,20.544,6,6.42
05-11-2018,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,104.9,5,50.352
05-11-2018,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Art,39.68,2,16.2688
05-11-2018,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Labels,51.75,5,24.84
23-07-2019,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Office Supplies,Art,11.68,2,5.4896
23-07-2019,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Technology,Accessories,159.75,5,11.1825
18-11-2018,Sean Braxton,Corporate,Kent,Ohio,East,Office Supplies,Appliances,103.968,6,16.8948
25-04-2016,Beth Thompson,Home Office,San Gabriel,California,West,Furniture,Furnishings,303.25,5,63.6825
25-04-2016,Beth Thompson,Home Office,San Gabriel,California,West,Office Supplies,Appliances,270.72,3,78.5088
25-04-2016,Beth Thompson,Home Office,San Gabriel,California,West,Furniture,Chairs,1487.04,5,148.704
30-11-2017,Paul Stevenson,Home Office,Henderson,Kentucky,South,Office Supplies,Envelopes,17.48,2,8.2156
30-11-2017,Paul Stevenson,Home Office,Henderson,Kentucky,South,Office Supplies,Envelopes,71.88,2,32.346
25-10-2017,Trudy Brown,Consumer,San Francisco,California,West,Office Supplies,Art,60.45,3,16.3215
25-10-2017,Trudy Brown,Consumer,San Francisco,California,West,Furniture,Tables,253.176,3,-31.647
20-07-2017,Russell Applegate,Consumer,Highland Park,Illinois,Central,Office Supplies,Binders,2.88,5,-4.464
20-07-2017,Russell Applegate,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,384.944,4,-126.4816
20-07-2017,Russell Applegate,Consumer,Highland Park,Illinois,Central,Technology,Phones,153.584,2,13.4386
20-07-2017,Russell Applegate,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,913.43,5,-52.196
27-10-2018,Bart Pistole,Corporate,San Francisco,California,West,Office Supplies,Appliances,43.92,4,11.8584
27-10-2018,Bart Pistole,Corporate,San Francisco,California,West,Office Supplies,Binders,25.032,3,7.8225
20-11-2019,Carlos Daly,Consumer,New York City,New York,East,Office Supplies,Paper,46.76,7,22.4448
20-11-2019,Carlos Daly,Consumer,New York City,New York,East,Furniture,Bookcases,183.968,2,-25.2956
20-11-2019,Carlos Daly,Consumer,New York City,New York,East,Technology,Phones,1259.97,3,327.5922
20-11-2019,Carlos Daly,Consumer,New York City,New York,East,Office Supplies,Art,68.97,3,19.3116
08-09-2018,Ken Black,Corporate,Dallas,Texas,Central,Office Supplies,Art,70.368,2,6.1572
08-09-2018,Ken Black,Corporate,Dallas,Texas,Central,Technology,Phones,59.96,5,21.7355
20-07-2016,Scot Wooten,Consumer,Springfield,Ohio,East,Office Supplies,Storage,25.984,1,-5.1968
20-07-2016,Scot Wooten,Consumer,Springfield,Ohio,East,Office Supplies,Binders,27.36,3,-21.888
15-11-2018,Anna Häberlin,Corporate,San Diego,California,West,Technology,Phones,361.376,2,27.1032
07-07-2016,John Lee,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,172.186,2,-46.7362
07-07-2016,John Lee,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,69.008,2,12.0764
17-03-2018,Gary Zandusky,Consumer,Columbia,Maryland,East,Office Supplies,Envelopes,199.9,5,89.955
17-03-2018,Gary Zandusky,Consumer,Columbia,Maryland,East,Office Supplies,Appliances,901.95,3,297.6435
17-03-2018,Gary Zandusky,Consumer,Columbia,Maryland,East,Furniture,Furnishings,971.5,5,252.59
26-12-2018,Roy Collins,Consumer,Colorado Springs,Colorado,West,Office Supplies,Art,11.328,2,2.5488
02-09-2016,Clay Ludtke,Consumer,New York City,New York,East,Office Supplies,Art,21.24,3,8.0712
05-07-2017,Mitch Webber,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,34.8,3,2.175
05-07-2017,Mitch Webber,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,38.976,3,-2.436
20-11-2018,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,9.08,2,4.086
20-11-2018,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,314.55,3,150.984
20-11-2018,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Binders,4.91,1,2.3077
06-05-2016,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Labels,5.78,2,2.7166
06-05-2016,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Art,107.94,6,30.2232
21-06-2016,Toby Braunhardt,Consumer,New York City,New York,East,Office Supplies,Paper,19.65,3,9.039
21-06-2016,Toby Braunhardt,Consumer,New York City,New York,East,Technology,Phones,617.97,3,160.6722
21-06-2016,Toby Braunhardt,Consumer,New York City,New York,East,Office Supplies,Appliances,59.7,3,26.865
19-08-2019,Jennifer Braxton,Corporate,Lawrence,Massachusetts,East,Office Supplies,Binders,387.99,1,182.3553
29-11-2016,Alan Hwang,Consumer,San Francisco,California,West,Technology,Phones,575.92,2,71.99
29-11-2016,Alan Hwang,Consumer,San Francisco,California,West,Office Supplies,Fasteners,30.4,5,15.2
09-04-2019,Ken Lonsdale,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,478.24,8,219.9904
20-12-2016,Mark Hamilton,Consumer,Hamilton,Ohio,East,Furniture,Furnishings,190.848,3,-21.4704
17-12-2016,Erin Creighton,Consumer,Columbus,Ohio,East,Office Supplies,Binders,5.484,4,-4.0216
17-11-2017,Greg Hansen,Consumer,Chicago,Illinois,Central,Office Supplies,Supplies,40.92,5,3.069
04-03-2016,Sanjit Chand,Consumer,Margate,Florida,South,Office Supplies,Art,15.552,3,2.3328
18-05-2019,Todd Boyes,Corporate,Sandy Springs,Georgia,South,Office Supplies,Appliances,17.24,2,4.4824
18-05-2019,Todd Boyes,Corporate,Sandy Springs,Georgia,South,Furniture,Bookcases,302.94,3,75.735
18-05-2019,Todd Boyes,Corporate,Sandy Springs,Georgia,South,Technology,Phones,34.75,5,15.6375
18-05-2019,Todd Boyes,Corporate,Sandy Springs,Georgia,South,Office Supplies,Binders,113.94,6,54.6912
18-05-2019,Todd Boyes,Corporate,Sandy Springs,Georgia,South,Technology,Phones,55.98,2,15.6744
22-09-2019,David Wiener,Corporate,Albuquerque,New Mexico,West,Office Supplies,Paper,27.18,3,12.231
21-03-2019,Clay Ludtke,Consumer,Tulsa,Oklahoma,Central,Furniture,Chairs,1805.88,6,523.7052
14-09-2019,Liz Thompson,Consumer,Orange,New Jersey,East,Office Supplies,Art,70.95,3,18.447
03-11-2018,Arthur Prichep,Consumer,Henderson,Kentucky,South,Office Supplies,Fasteners,20,4,9.6
03-11-2018,Arthur Prichep,Consumer,Henderson,Kentucky,South,Office Supplies,Art,7.98,3,2.0748
03-11-2018,Arthur Prichep,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,24.1,5,9.158
03-11-2018,Arthur Prichep,Consumer,Henderson,Kentucky,South,Office Supplies,Art,8.75,1,2.625
03-11-2018,Arthur Prichep,Consumer,Henderson,Kentucky,South,Furniture,Tables,842.94,3,160.1586
03-05-2018,Christy Brittain,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.182,1,-3.6003
03-05-2018,Christy Brittain,Consumer,Chicago,Illinois,Central,Office Supplies,Art,27.384,7,2.7384
03-05-2018,Christy Brittain,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,26.406,3,-71.2962
27-12-2018,Meg Tillman,Consumer,Port Arthur,Texas,Central,Office Supplies,Paper,10.368,2,3.6288
27-12-2018,Meg Tillman,Consumer,Port Arthur,Texas,Central,Office Supplies,Paper,23.68,4,7.4
22-07-2018,Dennis Kane,Consumer,Westland,Michigan,Central,Technology,Accessories,109.95,1,36.2835
22-07-2018,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Storage,965.85,5,135.219
22-07-2018,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Art,29.2,5,10.512
22-07-2018,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Paper,32.4,5,15.552
16-11-2016,Steven Roelle,Home Office,Bloomington,Indiana,Central,Office Supplies,Envelopes,78.35,5,36.8245
16-11-2016,Steven Roelle,Home Office,Bloomington,Indiana,Central,Office Supplies,Paper,31.68,6,14.256
16-11-2016,Steven Roelle,Home Office,Bloomington,Indiana,Central,Office Supplies,Binders,29.12,4,14.2688
16-11-2016,Steven Roelle,Home Office,Bloomington,Indiana,Central,Office Supplies,Storage,169.45,5,42.3625
19-06-2017,Logan Haushalter,Consumer,Los Angeles,California,West,Furniture,Furnishings,12.56,2,4.0192
19-06-2017,Logan Haushalter,Consumer,Los Angeles,California,West,Office Supplies,Paper,6.48,1,3.1104
19-06-2017,Logan Haushalter,Consumer,Los Angeles,California,West,Office Supplies,Envelopes,186.69,3,87.7443
04-07-2018,Anna Andreadi,Consumer,San Francisco,California,West,Furniture,Furnishings,25.4,5,8.636
04-07-2018,Anna Andreadi,Consumer,San Francisco,California,West,Office Supplies,Envelopes,43.96,2,20.6612
04-07-2018,Anna Andreadi,Consumer,San Francisco,California,West,Furniture,Bookcases,1279.165,5,225.735
04-07-2018,Anna Andreadi,Consumer,San Francisco,California,West,Office Supplies,Storage,27.92,4,0.5584
03-09-2017,Ann Steele,Home Office,San Francisco,California,West,Furniture,Chairs,129.568,2,-12.9568
03-09-2017,Ann Steele,Home Office,San Francisco,California,West,Office Supplies,Binders,6.368,2,2.1492
07-08-2019,Matt Collins,Consumer,San Jose,California,West,Office Supplies,Paper,244.55,5,114.9385
13-03-2019,Sanjit Engle,Consumer,Denver,Colorado,West,Office Supplies,Supplies,1332.496,2,-299.8116
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Furniture,Furnishings,32.776,1,3.2776
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Office Supplies,Storage,147.184,2,-29.4368
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Technology,Accessories,54.384,2,1.3596
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Office Supplies,Binders,76.776,4,-58.8616
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Office Supplies,Paper,14.352,3,5.2026
28-09-2019,Darrin Sayre,Home Office,Aurora,Colorado,West,Office Supplies,Appliances,209.792,2,26.224
07-08-2017,Noel Staavos,Corporate,Boise,Idaho,West,Office Supplies,Binders,3.304,1,1.1151
24-11-2019,Kelly Andreada,Consumer,New York City,New York,East,Office Supplies,Art,16.38,9,7.371
24-11-2019,Kelly Andreada,Consumer,New York City,New York,East,Office Supplies,Envelopes,167.96,2,78.9412
24-11-2019,Kelly Andreada,Consumer,New York City,New York,East,Furniture,Bookcases,321.568,2,-16.0784
24-11-2019,Kelly Andreada,Consumer,New York City,New York,East,Office Supplies,Paper,12.96,2,6.2208
08-05-2019,Don Jones,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,128.058,3,-23.7822
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Furniture,Chairs,63.686,1,-15.4666
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Technology,Accessories,239.976,3,65.9934
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Furniture,Tables,344.22,2,-189.321
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Office Supplies,Paper,15.552,3,5.4432
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Furniture,Furnishings,21.248,4,7.4368
29-09-2019,Maureen Gastineau,Home Office,Mentor,Ohio,East,Office Supplies,Paper,8.448,2,2.64
22-10-2019,Brian DeCherney,Consumer,Lawton,Oklahoma,Central,Office Supplies,Storage,333.09,3,23.3163
22-10-2019,Brian DeCherney,Consumer,Lawton,Oklahoma,Central,Furniture,Tables,248.98,2,54.7756
24-03-2016,Carlos Daly,Consumer,New York City,New York,East,Office Supplies,Paper,24.9,5,11.703
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,15.26,7,5.0358
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Appliances,43.32,2,14.2956
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Binders,43.584,12,15.7992
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Paper,116.28,3,56.9772
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Binders,9.296,2,3.0212
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,3,9.3312
03-11-2018,Xylona Preis,Consumer,Los Angeles,California,West,Office Supplies,Paper,314.55,3,150.984
05-09-2017,Cathy Armstrong,Home Office,Houston,Texas,Central,Office Supplies,Binders,16.27,5,-25.2185
05-09-2017,Cathy Armstrong,Home Office,Houston,Texas,Central,Office Supplies,Supplies,69.12,9,-14.688
05-09-2017,Cathy Armstrong,Home Office,Houston,Texas,Central,Office Supplies,Binders,4.47,3,-7.8225
14-08-2019,Janet Martin,Consumer,Los Angeles,California,West,Furniture,Tables,418.296,3,5.2287
01-12-2016,Joe Kamberova,Consumer,Columbus,Ohio,East,Technology,Copiers,659.988,2,109.998
01-12-2016,Joe Kamberova,Consumer,Columbus,Ohio,East,Furniture,Furnishings,8.128,2,1.4224
01-12-2016,Joe Kamberova,Consumer,Columbus,Ohio,East,Office Supplies,Paper,36.288,7,12.7008
01-12-2016,Joe Kamberova,Consumer,Columbus,Ohio,East,Furniture,Chairs,909.72,6,-51.984
18-06-2019,Craig Carreira,Consumer,Los Angeles,California,West,Furniture,Bookcases,917.9235,9,75.5937
18-06-2019,Craig Carreira,Consumer,Los Angeles,California,West,Office Supplies,Paper,38.88,6,19.0512
02-12-2019,Giulietta Weimer,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,631.176,4,-462.8624
21-11-2016,Georgia Rosenberg,Corporate,San Francisco,California,West,Office Supplies,Paper,12.96,2,6.2208
10-04-2018,Filia McAdams,Corporate,Bakersfield,California,West,Office Supplies,Paper,12.96,2,6.2208
10-04-2018,Filia McAdams,Corporate,Bakersfield,California,West,Office Supplies,Binders,23.2,5,8.12
30-06-2016,Michael Stewart,Corporate,Houston,Texas,Central,Office Supplies,Paper,25.92,5,9.072
30-06-2016,Michael Stewart,Corporate,Houston,Texas,Central,Office Supplies,Fasteners,21.312,6,7.1928
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Technology,Phones,173.656,7,17.3656
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Office Supplies,Appliances,361.96,2,101.3488
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Technology,Accessories,62.85,3,13.1985
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Technology,Phones,818.376,3,51.1485
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Office Supplies,Storage,20.34,1,0.2034
24-12-2016,Ben Ferrer,Home Office,Los Angeles,California,West,Furniture,Furnishings,23.99,1,5.5177
23-05-2019,Vivek Sundaresam,Consumer,Los Angeles,California,West,Furniture,Tables,171.288,3,-6.4233
10-11-2018,Kalyca Meade,Corporate,Springfield,Missouri,Central,Furniture,Furnishings,37.3,2,17.158
10-11-2018,Kalyca Meade,Corporate,Springfield,Missouri,Central,Office Supplies,Binders,81.96,2,39.3408
02-10-2018,Liz Preis,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,54.792,6,-40.1808
06-09-2018,Bruce Geld,Consumer,Houston,Texas,Central,Office Supplies,Storage,10.784,1,0.8088
27-10-2018,Ben Wallace,Consumer,Hampton,Virginia,South,Furniture,Chairs,290.98,1,75.6548
22-10-2019,Paul Stevenson,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Art,36.44,4,12.0252
15-09-2018,Rob Beeghly,Consumer,Seattle,Washington,West,Office Supplies,Paper,21.4,5,10.058
15-09-2018,Rob Beeghly,Consumer,Seattle,Washington,West,Office Supplies,Binders,48.664,7,15.8158
25-09-2018,Julia West,Consumer,San Francisco,California,West,Office Supplies,Art,16.56,4,6.9552
10-06-2019,Neil Ducich,Corporate,Jacksonville,Florida,South,Office Supplies,Storage,1347.52,8,84.22
20-02-2016,Linda Cazamias,Corporate,Richmond,Indiana,Central,Technology,Accessories,62.31,3,22.4316
20-02-2016,Linda Cazamias,Corporate,Richmond,Indiana,Central,Furniture,Furnishings,20.32,4,6.9088
20-02-2019,Bart Pistole,Corporate,Louisville,Colorado,West,Office Supplies,Fasteners,9.432,3,3.0654
02-11-2016,Roger Demir,Consumer,New York City,New York,East,Office Supplies,Labels,34.86,7,16.0356
02-11-2016,Roger Demir,Consumer,New York City,New York,East,Furniture,Furnishings,89.34,6,24.1218
17-07-2019,Bill Eplett,Home Office,Rome,New York,East,Technology,Phones,269.98,2,67.495
17-07-2019,Bill Eplett,Home Office,Rome,New York,East,Office Supplies,Paper,99.9,5,47.952
17-07-2019,Bill Eplett,Home Office,Rome,New York,East,Furniture,Furnishings,39.08,4,14.4596
08-09-2019,Roland Schwarz,Corporate,Marion,Ohio,East,Technology,Accessories,116.832,4,33.5892
14-11-2018,Kelly Collister,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.296,2,-3.9032
14-11-2018,Maria Bertelson,Consumer,New York City,New York,East,Furniture,Chairs,408.006,2,72.5344
14-11-2018,Maria Bertelson,Consumer,New York City,New York,East,Office Supplies,Storage,40.44,3,10.5144
10-10-2016,Tanja Norvell,Home Office,Manteca,California,West,Furniture,Chairs,122.352,3,13.7646
10-10-2016,Tanja Norvell,Home Office,Manteca,California,West,Office Supplies,Envelopes,15.28,2,7.4872
19-03-2017,Mike Caudle,Corporate,Los Angeles,California,West,Office Supplies,Paper,11.96,2,5.8604
08-07-2019,Vicky Freymann,Home Office,Seattle,Washington,West,Furniture,Furnishings,15.84,3,4.9104
08-07-2019,Vicky Freymann,Home Office,Seattle,Washington,West,Office Supplies,Binders,86.376,3,30.2316
08-07-2019,Vicky Freymann,Home Office,Seattle,Washington,West,Office Supplies,Art,18.24,3,6.2016
08-07-2019,Vicky Freymann,Home Office,Seattle,Washington,West,Office Supplies,Art,13.12,4,4.3296
27-02-2017,Erin Smith,Corporate,Providence,Rhode Island,East,Technology,Phones,105.98,2,1.0598
27-02-2017,Erin Smith,Corporate,Providence,Rhode Island,East,Furniture,Tables,493.92,7,-28.224
16-06-2019,Michael Kennedy,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,5.936,7,-8.904
30-03-2019,Tony Molinari,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Envelopes,325.86,2,149.8956
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Furniture,Chairs,383.607,9,-5.4801
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Technology,Phones,148.48,2,16.704
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Technology,Phones,537.544,7,53.7544
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.928,2,-2.9884
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Office Supplies,Art,6.912,3,0.6912
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,7.76,1,-2.134
12-07-2017,Rob Lucas,Consumer,Chicago,Illinois,Central,Technology,Phones,659.168,4,49.4376
30-04-2019,Neoma Murray,Consumer,Manchester,Connecticut,East,Office Supplies,Labels,5.76,2,2.8224
13-07-2016,Grace Kelly,Corporate,Los Angeles,California,West,Furniture,Tables,351.216,3,4.3902
27-12-2016,Jeremy Farry,Consumer,San Francisco,California,West,Furniture,Chairs,230.28,3,23.028
27-12-2016,Jeremy Farry,Consumer,San Francisco,California,West,Office Supplies,Paper,12.84,3,5.778
27-02-2018,Eric Barreto,Consumer,La Crosse,Wisconsin,Central,Office Supplies,Binders,56.82,3,28.41
23-03-2017,Sheri Gordon,Consumer,Florence,South Carolina,South,Office Supplies,Fasteners,31.56,4,14.202
23-03-2017,Sheri Gordon,Consumer,Florence,South Carolina,South,Office Supplies,Storage,27.92,4,0.5584
21-10-2019,Natalie DeCherney,Consumer,Glendale,Arizona,West,Office Supplies,Binders,8.559,1,-6.5619
31-12-2016,Candace McMahon,Corporate,El Paso,Texas,Central,Office Supplies,Envelopes,49.568,2,17.9684
05-05-2016,Emily Burns,Consumer,San Antonio,Texas,Central,Furniture,Chairs,127.869,3,-9.1335
